anchor_id,beta1,beta2,beta3,xi,zeta2,max_excess,stable
P5,0.0000,-1.5000,0.0000,1.00000,-0.00023713737,0.100766,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.00017782794,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.00013335214,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0001,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0001,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00013335214,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00017782794,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00023713737,0.100766,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00031622777,0.100766,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0004216965,0.100767,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00056234133,0.100768,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00074989421,0.10077,1
P5,0.0000,-1.5000,0.0000,1.00000,0.001,0.100774,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0013335214,0.100782,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0017782794,0.100797,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0023713737,0.100827,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0031622777,0.100883,1
P5,0.0000,-1.5000,0.0000,1.00000,0.004216965,0.100974,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0056234133,0.101039,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0074989421,0.101006,1
P5,0.0000,-1.5000,0.0000,1.00000,0.01,0.100999,1
P5,0.0000,-1.5000,0.0000,1.00000,0.013335214,0.100994,1
P5,0.0000,-1.5000,0.0000,1.00000,0.017782794,0.100989,1
P5,0.0000,-1.5000,0.0000,1.00000,0.023713737,0.100987,1
P5,0.0000,-1.5000,0.0000,1.00000,0.031622777,0.100985,1
P5,0.0000,-1.5000,0.0000,1.00000,0.04216965,0.100984,1
P5,0.0000,-1.5000,0.0000,1.00000,0.056234133,0.100984,1
P5,0.0000,-1.5000,0.0000,1.00000,0.074989421,0.100984,1
P5,0.0000,-1.5000,0.0000,1.00000,0.1,0.365747,0
P5,0.0000,-1.5000,0.0000,1.00000,0.13335214,0.759517,0
P5,0.0000,-1.5000,0.0000,1.00000,0.17782794,1.00412,0
P5,0.0000,-1.5000,0.0000,1.00000,0.23713737,1.27038,0
P5,0.0000,-1.5000,0.0000,1.00000,0.31622777,1.81388,0
P5,0.0000,-1.5000,0.0000,1.00000,0.4216965,2.86556,0
P5,0.0000,-1.5000,0.0000,1.00000,0.56234133,3.66132,0
P5,0.0000,-1.5000,0.0000,1.00000,0.74989421,4.3546,0
P5,0.0000,-1.5000,0.0000,1.00000,1,4.91556,0
P5,0.0000,-1.5000,0.0000,1.00000,1.3335214,5.32639,0
P5,0.0000,-1.5000,0.0000,1.00000,1.7782794,5.60143,0
P5,0.0000,-1.5000,0.0000,1.00000,2.3713737,5.77399,0
P5,0.0000,-1.5000,0.0000,1.00000,3.1622777,5.87878,0
P5,0.0000,-1.5000,0.0000,1.00000,4.216965,5.94282,0
P5,0.0000,-1.5000,0.0000,1.00000,5.6234133,5.98401,0
P5,0.0000,-1.5000,0.0000,1.00000,7.4989421,6.01295,0
P5,0.0000,-1.5000,0.0000,1.00000,10,6.03554,0
